"hed__Contact__r.csuoee__PIDM__c","hed__Course_Offering__r.lms_hed__LMS_Reference_Code__c","hed__Grade__c","csuoee__Banner_Enrollment_Reference__c","hed__Status__c","hed__Verification_Status__c","hed__Verification_Status_Date__c","csuoee__Banner_Status__c","csuoee__Via_XE__c"
"1.2432244E7","2024SM-ECON-304-801","","202460-46634-12432244","RE","Verified","2024-10-31","","false"
"1.2432243E7","2024SM-CIVE-360-801","","202460-49305-12432243","RE","Verified","2024-10-31","","false"
"1.2432239E7","2024SM-MATH-569A-801","","202460-48175-12432239","RE","Verified","2024-10-31","","false"
"1.2432238E7","2024SM-CBE-210-801","","202460-48752-12432238","RE","Verified","2024-10-31","","false"
"1.2432238E7","2024SM-CBE-201-801","","202460-48751-12432238","RE","Verified","2024-10-31","","false"
"1.2432237E7","2024SM-MATH-261-801","","202460-47578-12432237","RE","Verified","2024-10-31","","false"
"1.2432237E7","2024SM-MATH-340-801","","202460-48111-12432237","RE","Verified","2024-10-31","","false"
"1.2432236E7","2024SM-BC-351-801","","202460-46843-12432236","RE","Verified","2024-10-31","","false"
"1.2432235E7","2024SM-CS-370-801","","202460-48030-12432235","RE","Verified","2024-10-31","","false"
"1.2432148E7","2024FA-AB-509-801","","202490-74311-12432148","RE","Verified","2024-10-31","","false"
"1.2432147E7","2024SM-CBE-201-801","","202460-48751-12432147","RE","Verified","2024-10-31","","false"
"1.2432146E7","2024SM-EDUC-591A-612","","202460-47044-12432146","RE","Verified","2024-10-31","","false"
"1.2432145E7","2024SM-CS-165-801","","202460-48031-12432145","RE","Verified","2024-10-31","","false"
"1.2432144E7","2024SM-BMS-320-801","","202460-46851-12432144","RE","Verified","2024-10-31","","false"
"1.2432141E7","2024SM-HDFS-375-801","","202460-46660-12432141","RE","Verified","2024-10-31","","false"
"1.2432139E7","2024FA-POLS-131-801","","202490-74272-12432139","RW","Verified","2024-10-31","","true"
"1.2432139E7","2024FA-MATH-118-801","","202490-71134-12432139","RW","Verified","2024-10-31","","true"
"1.2432139E7","2024FA-AREC-202-801","","202490-70846-12432139","RW","Verified","2024-10-31","","true"
"1.2432139E7","2024FA-MATH-124-801","","202490-71133-12432139","RW","Verified","2024-10-31","","true"
"1.2432139E7","2024FA-JTC-301-801","","202490-71114-12432139","RW","Verified","2024-10-31","","true"
"1.2432132E7","2024FA-MIP-619A-801","","202490-76913-12432132","RE","Verified","2024-10-31","","false"
"1.2432132E7","2024FA-MIP-613-801","","202490-74314-12432132","RE","Verified","2024-10-31","","false"
"1.2432113E7","2024FA-MECH-517-801","","202490-77109-12432113","RE","Verified","2024-10-31","","false"
"1.243211E7","2024FA-PSY-320-801","","202490-71175-12432110","RW","Verified","2024-10-31","","true"
"1.243211E7","2024FA-PSY-330-801","","202490-71177-12432110","RW","Verified","2024-10-31","","true"
"1.243211E7","2024FA-PSY-252-801","","202490-71171-12432110","RW","Verified","2024-10-31","","true"
"1.2432055E7","2024SM-CS-370-801","","202460-48030-12432055","RE","Verified","2024-10-31","","false"
"1.2432055E7","2024SM-CS-201-801","","202460-48553-12432055","RW","Verified","2024-10-31","","false"
"1.2432039E7","2024SM-MATH-340-801","","202460-48111-12432039","RE","Verified","2024-10-31","","false"
"1.2432039E7","2024SM-BMS-300-801","","202460-46852-12432039","RE","Verified","2024-10-31","","false"
"1.2432038E7","2024SM-BC-351-801","","202460-46843-12432038","RE","Verified","2024-10-31","","false"
"1.2432037E7","2024SM-MECH-344-801","","202460-47914-12432037","RE","Verified","2024-10-31","","false"
"1.2432035E7","2024SM-VS-333-801","","202460-46801-12432035","RE","Verified","2024-10-31","","false"
"1.2432034E7","2024SM-MECH-325-801","","202460-47911-12432034","RE","Verified","2024-10-31","","false"
"1.2432033E7","2024SM-MECH-325-801","","202460-47911-12432033","RE","Verified","2024-10-31","","false"
"1.2432032E7","2024SM-CBE-201-801","","202460-48751-12432032","RE","Verified","2024-10-31","","false"
"1.2432031E7","2024SM-EDUC-591A-612","","202460-47044-12432031","RE","Verified","2024-10-31","","false"
"1.243203E7","2024SM-MECH-325-801","","202460-47911-12432030","RE","Verified","2024-10-31","","false"
"1.2432029E7","2024SM-CBE-201-801","","202460-48751-12432029","RE","Verified","2024-10-31","","false"
"1.243201E7","2024SM-MECH-325-801","","202460-47911-12432010","RE","Verified","2024-10-31","","false"
"1.2432009E7","2024SM-BSPM-361-801","","202460-48850-12432009","RE","Verified","2024-10-31","","false"
"1.2432008E7","2024SM-MECH-344-801","","202460-47914-12432008","RE","Verified","2024-10-31","","false"
"1.2431997E7","2024SM-EDUC-591A-612","","202460-47044-12431997","RE","Verified","2024-10-31","","false"
"1.2431996E7","2024SM-MECH-344-801","","202460-47914-12431996","RE","Verified","2024-10-31","","false"
"1.2431993E7","2024FA-BZ-440-801","","202490-71354-12431993","RE","Verified","2024-10-31","","false"
"1.2431992E7","2024SM-SOC-220-801","","202460-48507-12431992","RE","Verified","2024-10-31","","false"
"1.2431989E7","2024FA-SYSE-501-801","","202490-74086-12431989","RE","Verified","2024-10-31","","false"
"1.2431987E7","2024FA-SYSE-501-801","","202490-74086-12431987","RE","Verified","2024-10-31","","false"
"1.2431987E7","2024FA-MECH-502-801","","202490-71015-12431987","RE","Verified","2024-10-31","","false"
"1.2431986E7","2024FA-BUS-601-801","","202490-75514-12431986","RE","Verified","2024-10-31","","false"
"1.2431986E7","2024FA-BUS-655-801","","202490-70786-12431986","RE","Verified","2024-10-31","","false"
"1.2431986E7","2024FA-BUS-620-801","","202490-70782-12431986","RE","Verified","2024-10-31","","false"
"1.2431986E7","2024FA-BUS-614-801","","202490-70780-12431986","RE","Verified","2024-10-31","","false"
"1.2431986E7","2024FA-BUS-638-801","","202490-76560-12431986","RW","Verified","2024-10-31","","true"
"1.2431986E7","2024FA-BUS-500-802","","202490-70778-12431986","RE","Verified","2024-10-31","","false"
"1.2431985E7","2024FA-AA-100-801","","202490-74493-12431985","RW","Verified","2024-10-31","","true"
"1.2431985E7","2024FA-HDFS-310-801","","202490-71063-12431985","RW","Verified","2024-10-31","","true"
"1.2431985E7","2024FA-HDFS-277-801","","202490-71288-12431985","RW","Verified","2024-10-31","","true"
"1.2431985E7","2024FA-HIST-150-801","","202490-72241-12431985","RW","Verified","2024-10-31","","true"
"1.2431938E7","2024FA-EDHE-660-801","","202490-71039-12431938","RW","Verified","2024-10-31","","true"
"1.2431938E7","2024FA-EDHE-670-801","","202490-74169-12431938","RW","Verified","2024-10-31","","true"
"1.2431882E7","2024FA-CO-150-803","","202490-77055-12431882","RW","Verified","2024-10-31","","true"
"1.2431882E7","2024FA-SOC-220-801","","202490-74143-12431882","RW","Verified","2024-10-31","","true"
"1.2431882E7","2024FA-HORT-100-801","","202490-71314-12431882","RW","Verified","2024-10-31","","true"
"1.2431878E7","2024FA-CIS-600A-801","","202490-73536-12431878","RE","Verified","2024-10-31","","false"
"1.2431876E7","2024FA-CIS-600A-801","","202490-73536-12431876","RE","Verified","2024-10-31","","false"
"1.243187E7","2024SM-CBE-320-801","","202460-47568-12431870","RE","Verified","2024-10-31","","false"
"1.2431864E7","2024SM-ANTH-275-801","","202460-48638-12431864","RE","Verified","2024-10-31","","false"
"1.2431863E7","2024SP-EDUC-695-600","","202410-17382-12431863","RE","Verified","2024-10-31","","false"
"1.2431862E7","2024SM-CS-430-801","","202460-46935-12431862","RE","Verified","2024-10-31","","false"
"1.2431861E7","2024SM-EDUC-591A-612","","202460-47044-12431861","RE","Verified","2024-10-31","","false"
"1.2431859E7","2024SM-MECH-325-801","","202460-47911-12431859","RE","Verified","2024-10-31","","false"
"1.2431858E7","2024SM-MECH-342-801","","202460-47913-12431858","RE","Verified","2024-10-31","","false"
"1.2431857E7","2024SM-ECON-304-801","","202460-46634-12431857","RE","Verified","2024-10-31","","false"
"1.2431855E7","2024FA-BUS-500-801","","202490-70927-12431855","RE","Verified","2024-10-31","","false"
"1.2431855E7","2024FA-BUS-614-801","","202490-70780-12431855","RE","Verified","2024-10-31","","false"
"1.2431854E7","2024SM-CBE-320-801","","202460-47568-12431854","RE","Verified","2024-10-31","","false"
"1.2431853E7","2024SM-PSY-305-801","","202460-46749-12431853","RE","Verified","2024-10-31","","false"
"1.2431845E7","2024FA-EDUC-648A-702","","202490-71163-12431845","RE","Verified","2024-10-31","","false"
"1.2431845E7","2024SM-EDUC-647-702","","202460-47314-12431845","RE","Verified","2024-10-31","","false"
"1.2431845E7","2024SM-EDUC-645-702","","202460-47312-12431845","RE","Verified","2024-10-31","","false"
"1.2431845E7","2024FA-EDUC-610-702","","202490-72434-12431845","RE","Verified","2024-10-31","","false"
"1.2431845E7","2024FA-EDUC-687B-702","","202490-71143-12431845","RE","Verified","2024-10-31","","false"
"1.2431845E7","2024SM-EDUC-646-801","","202460-46961-12431845","RE","Verified","2024-10-31","","false"
"1.243184E7","2024FA-CIVE-560-801","","202490-76694-12431840","RE","Verified","2024-10-31","","false"
"1.243184E7","2024FA-MECH-518-801","","202490-75556-12431840","RE","Verified","2024-10-31","","false"
"1.243184E7","2024FA-MECH-517-801","","202490-77109-12431840","RE","Verified","2024-10-31","","false"
"1.2431839E7","2024FA-EDOD-674-801","","202490-76773-12431839","RE","Verified","2024-10-31","","false"
"1.2431839E7","2024FA-EDOD-506-801","","202490-71024-12431839","RE","Verified","2024-10-31","","false"
"1.2431838E7","2024FA-CIS-563-801","","202490-73535-12431838","RE","Verified","2024-10-31","","false"
"1.2431838E7","2024FA-CIS-620-801","","202490-72262-12431838","RE","Verified","2024-10-31","","false"
"1.2431832E7","2024SM-MECH-325-801","","202460-47911-12431832","RE","Verified","2024-10-31","","false"
"1.2431831E7","2024SM-MATH-155-801","","202460-48093-12431831","RE","Verified","2024-10-31","","false"
"1.243183E7","2024SP-EDUC-591A-614","","202410-23037-12431830","RE","Verified","2024-10-31","","false"
"1.2431828E7","2024SM-MECH-344-801","","202460-47914-12431828","RE","Verified","2024-10-31","","false"
"1.2431827E7","2024SM-CS-370-801","","202460-48030-12431827","RE","Verified","2024-10-31","","false"
"1.2431826E7","2024SM-ECON-335-801","","202460-47139-12431826","RE","Verified","2024-10-31","","false"
"1.2431825E7","2024SM-CBE-201-801","","202460-48751-12431825","RE","Verified","2024-10-31","","false"
"1.2431824E7","2024SM-OT-215-801","","202460-46737-12431824","RE","Verified","2024-10-31","","false"
"1.2431823E7","2024FA-HORT-100-801","","202490-71314-12431823","RW","Verified","2024-10-31","","true"
"1.2431818E7","2024FA-ART-200-801","","202490-71225-12431818","RW","Verified","2024-10-31","","true"
"1.2431818E7","2024FA-CO-150-804","","202490-77124-12431818","RW","Verified","2024-10-31","","true"
"1.2431818E7","2024FA-MU-100-801","","202490-71247-12431818","RW","Verified","2024-10-31","","true"
"1.2431818E7","2024FA-JTC-100-801","","202490-71393-12431818","RW","Verified","2024-10-31","","true"
"1.2431811E7","2024FA-ECON-306-801","","202490-71265-12431811","RE","Verified","2024-10-31","","false"
"1.2431811E7","2024SM-ECON-304-801","","202460-46634-12431811","RE","Verified","2024-10-31","","false"
"1.2431809E7","2024SM-CS-370-801","","202460-48030-12431809","RE","Verified","2024-10-31","","false"
"1.2431802E7","2024FA-SPMT-511-801","","202490-76919-12431802","RE","Verified","2024-10-31","","false"
"1.2431802E7","2024FA-SPMT-580A3-801","","202490-76918-12431802","RE","Verified","2024-10-31","","false"
"1.2431802E7","2024FA-SPMT-545-801","","202490-76917-12431802","RE","Verified","2024-10-31","","false"
"1.2431802E7","2024FA-SPMT-575-801","","202490-75475-12431802","RE","Verified","2024-10-31","","false"
"1.2431799E7","2024FA-POLS-103-801","","202490-74271-12431799","RW","Verified","2024-10-31","","true"
"1.2431799E7","2024FA-POLS-232-801","","202490-70972-12431799","RW","Verified","2024-10-31","","true"
"1.2431798E7","2024FA-SPMT-511-801","","202490-76919-12431798","RE","Verified","2024-10-31","","false"
"1.2431798E7","2024FA-SPMT-568-801","","202490-75706-12431798","RE","Verified","2024-10-31","","false"
"1.2431798E7","2024FA-SPMT-560-801","","202490-74204-12431798","RE","Verified","2024-10-31","","false"
"1.2431798E7","2024FA-SPMT-580A3-801","","202490-76918-12431798","RE","Verified","2024-10-31","","false"
"1.2431796E7","2024FA-SOWK-551-801","","202490-70909-12431796","RE","Verified","2024-10-31","","false"
"1.2431715E7","2024SM-EDUC-647-702","","202460-47314-12431715","RE","Verified","2024-10-31","","false"
"1.2431715E7","2024SM-EDUC-645-702","","202460-47312-12431715","RE","Verified","2024-10-31","","false"
"1.2431715E7","2024FA-EDUC-610-702","","202490-72434-12431715","RE","Verified","2024-10-31","","false"
"1.2431715E7","2024SM-EDUC-646-801","","202460-46961-12431715","RE","Verified","2024-10-31","","false"
"1.2431715E7","2024FA-EDUC-648A-702","","202490-71163-12431715","RE","Verified","2024-10-31","","false"
"1.2431715E7","2024FA-EDUC-687B-702","","202490-71143-12431715","RE","Verified","2024-10-31","","false"
"1.2431706E7","2024SM-ECON-202-801","","202460-46630-12431706","RE","Verified","2024-10-31","","false"
"1.2431705E7","2024SM-CS-370-801","","202460-48030-12431705","RE","Verified","2024-10-31","","false"
"1.2431704E7","2024SM-AGED-110-801","","202460-49176-12431704","RE","Verified","2024-10-31","","false"
"1.2431703E7","2024FA-BC-403-801","","202490-74224-12431703","RE","Verified","2024-10-31","","false"
"1.2431701E7","2024FA-SOCR-330-801","","202490-74344-12431701","RE","Verified","2024-10-31","","false"
"1.24317E7","2024SM-EDUC-591A-612","","202460-47044-12431700","RE","Verified","2024-10-31","","false"
"1.2431699E7","2024SM-CS-430-801","","202460-46935-12431699","RE","Verified","2024-10-31","","false"
"1.2431698E7","2024FA-OT-215-847","","202490-76895-12431698","RE","Verified","2024-10-31","","false"
"1.2431694E7","2024FA-SOWK-551-801","","202490-70909-12431694","RE","Verified","2024-10-31","","false"
"1.2431682E7","2024SM-BC-351-801","","202460-46843-12431682","RE","Verified","2024-10-31","","false"
"1.2431682E7","2024SM-BC-353-801","","202460-46845-12431682","RE","Verified","2024-10-31","","false"
"1.2431682E7","2024SM-MIP-250-801","","202460-48655-12431682","RE","Verified","2024-10-31","","false"
"1.2431681E7","2024SM-SOWK-560-802","","202460-48434-12431681","RE","Verified","2024-10-31","","false"
"1.243168E7","2024FA-BC-351-801","","202490-71103-12431680","RE","Verified","2024-10-31","","false"
"1.2431679E7","2024SM-ECON-306-801","","202460-46635-12431679","RE","Verified","2024-10-31","","false"
"1.2431678E7","2024SM-MATH-301-801","","202460-48109-12431678","RE","Verified","2024-10-31","","false"
"1.2431677E7","2024SM-MATH-141-801","","202460-47204-12431677","RE","Verified","2024-10-31","","false"
"1.2431676E7","2024SM-SOWK-560-802","","202460-48434-12431676","RE","Verified","2024-10-31","","false"
"1.2431675E7","2024SM-MECH-344-801","","202460-47914-12431675","RE","Verified","2024-10-31","","false"
"1.2431673E7","2024SM-MECH-337-801","","202460-47912-12431673","RE","Verified","2024-10-31","","false"
"1.2431672E7","2024SM-OT-215-801","","202460-46737-12431672","RE","Verified","2024-10-31","","false"
"1.2431671E7","2024SM-VS-333-801","","202460-46801-12431671","RE","Verified","2024-10-31","","false"
"1.2431669E7","2024SM-CS-250-801","","202460-48805-12431669","RE","Verified","2024-10-31","","false"
"1.2431668E7","2024SM-MECH-344-801","","202460-47914-12431668","RE","Verified","2024-10-31","","false"
"1.2431661E7","2024SM-CBE-201-801","","202460-48751-12431661","RE","Verified","2024-10-31","","false"
"1.2431658E7","2024SM-ECON-304-801","","202460-46634-12431658","RE","Verified","2024-10-31","","false"
"1.2431626E7","2024SM-BMS-320-801","","202460-46851-12431626","RE","Verified","2024-10-31","","false"
"1.2431622E7","2024FA-MIP-613-801","","202490-74314-12431622","RW","Verified","2024-10-31","","true"
"1.2431622E7","2024FA-MIP-611-801","","202490-74313-12431622","RW","Verified","2024-10-31","","true"
"1.2431611E7","2024FA-BUS-614-801","","202490-70780-12431611","RW","Verified","2024-10-31","","true"
"1.2431611E7","2024FA-BUS-620-801","","202490-70782-12431611","RW","Verified","2024-10-31","","true"
"1.2431611E7","2024FA-BUS-655-801","","202490-70786-12431611","RE","Verified","2024-10-31","","false"
"1.2431611E7","2024FA-MGT-677-801","","202490-76565-12431611","RW","Verified","2024-10-31","","true"
"1.2431611E7","2024FA-BUS-515-801","","202490-72356-12431611","RW","Verified","2024-10-31","","true"
"1.2431611E7","2024FA-BUS-500-801","","202490-70927-12431611","RE","Verified","2024-10-31","","false"
"1.2431606E7","2024FA-SYSE-530-801","","202490-74087-12431606","RE","Verified","2024-10-31","","false"
"1.2431606E7","2024FA-SYSE-501-801","","202490-74086-12431606","RE","Verified","2024-10-31","","false"
"1.2431602E7","2024FA-CS-150B-801","","202490-75466-12431602","RE","Verified","2024-10-31","","false"
"1.2431601E7","2024FA-CS-150B-801","","202490-75466-12431601","RE","Verified","2024-10-31","","false"
"1.2431587E7","2024FA-SYSE-501-801","","202490-74086-12431587","RE","Verified","2024-10-31","","false"
"1.2431552E7","2024FA-BUS-614-801","","202490-70780-12431552","RW","Verified","2024-10-31","","true"
"1.2431552E7","2024FA-BUS-500-801","","202490-70927-12431552","RW","Verified","2024-10-31","","true"
"1.2431552E7","2024FA-BUS-655-801","","202490-70786-12431552","RW","Verified","2024-10-31","","true"
"1.2431525E7","2024SM-MECH-344-801","","202460-47914-12431525","RE","Verified","2024-10-31","","false"
"1.2431524E7","2024FA-ANEQ-103-847","","202490-76879-12431524","RE","Verified","2024-10-31","","false"
"1.2431523E7","2024SM-MECH-344-801","","202460-47914-12431523","RE","Verified","2024-10-31","","false"
"1.2431522E7","2024SM-CBE-201-801","","202460-48751-12431522","RE","Verified","2024-10-31","","false"
"1.2431521E7","2024SM-CIVE-360-801","","202460-49305-12431521","RE","Verified","2024-10-31","","false"
"1.243152E7","2024SM-JTC-210-801","","202460-46719-12431520","RE","Verified","2024-10-31","","false"
"1.2431519E7","2024FA-OT-215-847","","202490-76895-12431519","RE","Verified","2024-10-31","","false"
"1.2431506E7","2024FA-CIS-606-801","","202490-71236-12431506","RE","Verified","2024-10-31","","false"
"1.2431506E7","2024FA-CIS-600A-801","","202490-73536-12431506","RE","Verified","2024-10-31","","false"
"1.2431506E7","2024FA-CIS-605-801","","202490-71235-12431506","RE","Verified","2024-10-31","","false"
"1.2431503E7","2024FA-CS-165-801","","202490-74232-12431503","RE","Verified","2024-10-31","","false"
"1.2431503E7","2024FA-DSCI-369-801","","202490-75734-12431503","RW","Verified","2024-10-31","","true"
"1.2431503E7","2024FA-JTC-301-801","","202490-71114-12431503","RW","Verified","2024-10-31","","true"
"1.2431503E7","2024FA-CS-250-801","","202490-75467-12431503","RE","Verified","2024-10-31","","false"
"1.2431501E7","2024SM-MECH-344-801","","202460-47914-12431501","RE","Verified","2024-10-31","","false"
"1.2431497E7","2024SM-MECH-344-801","","202460-47914-12431497","RE","Verified","2024-10-31","","false"
"1.2431496E7","2024SM-MECH-342-801","","202460-47913-12431496","RE","Verified","2024-10-31","","false"
"1.2431495E7","2024SM-ECON-304-801","","202460-46634-12431495","RE","Verified","2024-10-31","","false"
"1.2431492E7","2024FA-BUS-655-801","","202490-70786-12431492","RE","Verified","2024-10-31","","false"
"1.2431492E7","2024SM-BUS-500-801","","202460-46828-12431492","RE","Verified","2024-10-31","","false"
"1.2431491E7","2024SM-MU-526B-701","","202460-46687-12431491","RE","Verified","2024-10-31","","false"
"1.2431491E7","2024SM-MU-526B-Y00","","202460-48315-12431491","NG","Verified","2024-10-31","","false"
"1.2431491E7","2024SM-MU-526B-X00","","202460-46698-12431491","NG","Verified","2024-10-31","","false"
"1.243149E7","2024SM-FSHN-350-801","","202460-48811-12431490","RE","Verified","2024-10-31","","false"
"1.2431489E7","2024SM-OT-215-801","","202460-46737-12431489","RE","Verified","2024-10-31","","false"
"1.2431487E7","2024SM-ECON-306-801","","202460-46635-12431487","RE","Verified","2024-10-31","","false"
"1.2431486E7","2024SM-BUS-205-801","","202460-46815-12431486","RE","Verified","2024-10-31","","false"
"1.2431485E7","2024SM-MATH-261-801","","202460-47578-12431485","RE","Verified","2024-10-31","","false"
"1.2431463E7","2024SM-VMBS-101-801","","202460-48815-12431463","RE","Verified","2024-10-31","","false"
"1.2431462E7","2024SM-VMBS-101-801","","202460-48815-12431462","RE","Verified","2024-10-31","","false"
"1.2431459E7","2024FA-ECE-528-801","","202490-74191-12431459","RE","Verified","2024-10-31","","false"
"1.2431459E7","2024FA-ECE-512-801","","202490-71058-12431459","RE","Verified","2024-10-31","","false"
"1.2431411E7","2024FA-LEAP-500-801","","202490-70957-12431411","RE","Verified","2024-10-31","","false"
"1.2431411E7","2024FA-LEAP-600-802","","202490-77069-12431411","RE","Verified","2024-10-31","","false"
"1.2431399E7","2024SM-VMBS-101-801","","202460-48815-12431399","RE","Verified","2024-10-31","","false"
"1.2431398E7","2024SM-CBE-210-801","","202460-48752-12431398","RE","Verified","2024-10-31","","false"
"1.2431398E7","2024SM-CBE-201-801","","202460-48751-12431398","RE","Verified","2024-10-31","","false"
"1.2431396E7","2024SM-VMBS-101-801","","202460-48815-12431396","RE","Verified","2024-10-31","","false"
"1.2431395E7","2024SM-MECH-344-801","","202460-47914-12431395","RE","Verified","2024-10-31","","false"
"1.243138E7","2024FA-EDOD-506-801","","202490-71024-12431380","RE","Verified","2024-10-31","","false"
"1.2431372E7","2024SM-ECON-440-801","","202460-49134-12431372","RE","Verified","2024-10-31","","false"
"1.2431291E7","2024FA-CIS-610-801","","202490-71237-12431291","RE","Verified","2024-10-31","","false"
"1.2431291E7","2024FA-CIS-606-801","","202490-71236-12431291","RE","Verified","2024-10-31","","false"
"1.2431273E7","2024FA-AB-509-801","","202490-74311-12431273","RE","Verified","2024-10-31","","false"
"1.2431272E7","2024SM-MIP-300-801","","202460-46972-12431272","RE","Verified","2024-10-31","","false"
"1.243127E7","2024SM-OT-215-801","","202460-46737-12431270","RE","Verified","2024-10-31","","false"
"1.2431264E7","2024FA-BUS-500-801","","202490-70927-12431264","RE","Verified","2024-10-31","","false"
"1.2431262E7","2024FA-MIP-611-801","","202490-74313-12431262","RW","Verified","2024-10-31","","true"
"1.2431262E7","2024FA-MIP-613-801","","202490-74314-12431262","RE","Verified","2024-10-31","","false"
"1.2431251E7","2024FA-JTC-100-801","","202490-71393-12431251","RW","Verified","2024-10-31","","true"
"1.2431251E7","2024FA-NR-150-801","","202490-75097-12431251","RW","Verified","2024-10-31","","true"
"1.2431251E7","2024FA-ANTH-200-801","","202490-76605-12431251","RW","Verified","2024-10-31","","true"
"1.2431251E7","2024FA-PHIL-100-801","","202490-74273-12431251","RW","Verified","2024-10-31","","true"
"1.2431251E7","2024FA-JTC-210-801","","202490-71108-12431251","RW","Verified","2024-10-31","","true"
"1.243125E7","2024SM-ECON-304-801","","202460-46634-12431250","RE","Verified","2024-10-31","","false"
"1.2431249E7","2024SM-ECON-320-801","","202460-46638-12431249","RE","Verified","2024-10-31","","false"
"1.2431247E7","2024FA-ECON-335-801","","202490-71268-12431247","RE","Verified","2024-10-31","","false"
"1.2431245E7","2024FA-MATH-117-801","","202490-71135-12431245","RW","Verified","2024-10-31","","true"
"1.2431245E7","2024FA-SOC-220-801","","202490-74143-12431245","RW","Verified","2024-10-31","","true"
"1.2431245E7","2024FA-HORT-100-801","","202490-71314-12431245","RW","Verified","2024-10-31","","true"
"1.243124E7","2024FA-NRRT-602-820","","202490-77045-12431240","RE","Verified","2024-10-31","","false"
"1.243124E7","2024FA-NRRT-601-820","","202490-77044-12431240","RE","Verified","2024-10-31","","false"
"1.243124E7","2024FA-NRRT-679A-820","","202490-77047-12431240","RE","Verified","2024-10-31","","false"
"1.243124E7","2024FA-NRRT-655-820","","202490-77046-12431240","RE","Verified","2024-10-31","","false"
"1.2431132E7","2024FA-BUS-500-801","","202490-70927-12431132","RE","Verified","2024-10-31","","false"
"1.2431109E7","2024SM-NR-400-801","","202460-49333-12431109","RE","Verified","2024-10-31","","false"
"1.2431109E7","2024SM-AGRI-632-801","","202460-46823-12431109","RE","Verified","2024-10-31","","false"
"1.2431108E7","2024SM-VS-333-801","","202460-46801-12431108","RE","Verified","2024-10-31","","false"
"1.2431103E7","2024FA-ANTH-100-801","","202490-71001-12431103","RW","Verified","2024-10-31","","true"
"1.2431103E7","2024FA-PHIL-100-801","","202490-74273-12431103","RW","Verified","2024-10-31","","true"
"1.2431103E7","2024FA-ANTH-121-Y01","","202490-74576-12431103","RW","Verified","2024-10-31","","true"
"1.2431103E7","2024FA-ANTH-353-801","","202490-72291-12431103","RW","Verified","2024-10-31","","true"
"1.2431103E7","2024FA-ANTH-120-801","","202490-71002-12431103","RW","Verified","2024-10-31","","true"
"1.2431084E7","2024SM-BZ-479-801","","202460-47531-12431084","RE","Verified","2024-10-31","","false"
"1.2431083E7","2024SM-MIP-300-801","","202460-46972-12431083","RE","Verified","2024-10-31","","false"
"1.2431083E7","2024SM-BC-351-801","","202460-46843-12431083","RE","Verified","2024-10-31","","false"
"1.2431082E7","2024SM-ACT-220-801","","202460-49189-12431082","RE","Verified","2024-10-31","","false"
"1.2431082E7","2024SM-ACT-210-801","","202460-49125-12431082","RE","Verified","2024-10-31","","false"
"1.2431081E7","2024SM-MECH-324-801","","202460-47910-12431081","RE","Verified","2024-10-31","","false"
"1.2431073E7","2024FA-AB-509-801","","202490-74311-12431073","RE","Verified","2024-10-31","","false"
"1.2431071E7","2024SM-BMS-320-801","","202460-46851-12431071","RE","Verified","2024-10-31","","false"
"1.2431067E7","2024SM-BZ-350-801","","202460-49148-12431067","RE","Verified","2024-10-31","","false"
"1.2431067E7","2024SM-BC-351-801","","202460-46843-12431067","RE","Verified","2024-10-31","","false"
"1.2431066E7","2024FA-CS-370-801","","202490-70835-12431066","RE","Verified","2024-10-31","","false"
"1.2431066E7","2024SM-POLS-345-801","","202460-49142-12431066","RE","Verified","2024-10-31","","false"
"1.2430959E7","2024SM-SOWK-561-801","","202460-46794-12430959","RE","Verified","2024-10-31","","false"
"1.2430959E7","2024SM-SOWK-560-801","","202460-46793-12430959","RE","Verified","2024-10-31","","false"
"1.2430948E7","2024FA-PSY-210-802","","202490-77122-12430948","RW","Verified","2024-10-31","","true"
"1.2430948E7","2024FA-MU-132-801","","202490-74515-12430948","RW","Verified","2024-10-31","","true"
"1.2430948E7","2024FA-BZ-101-801","","202490-71085-12430948","RW","Verified","2024-10-31","","true"
"1.2430931E7","2024FA-CIS-606-801","","202490-71236-12430931","RE","Verified","2024-10-31","","false"
"1.2430931E7","2024FA-CIS-610-801","","202490-71237-12430931","RE","Verified","2024-10-31","","false"
"1.2430931E7","2024FA-CIS-605-801","","202490-71235-12430931","RE","Verified","2024-10-31","","false"
"1.2430931E7","2024FA-CIS-600A-801","","202490-73536-12430931","RE","Verified","2024-10-31","","false"
"1.2430923E7","2024SM-ECON-335-801","","202460-47139-12430923","RE","Verified","2024-10-31","","false"
"1.2430921E7","2024SM-BC-465-801","","202460-47567-12430921","RE","Verified","2024-10-31","","false"
"1.2430921E7","2024SM-VS-331-801","","202460-46800-12430921","RE","Verified","2024-10-31","","false"
"1.2430921E7","2024SM-VS-333-801","","202460-46801-12430921","RE","Verified","2024-10-31","","false"
"1.243092E7","2024SM-E-232-801","","202460-48054-12430920","RE","Verified","2024-10-31","","false"
"1.2430918E7","2024SM-PSY-625-801","","202460-48029-12430918","RE","Verified","2024-10-31","","false"
"1.2430918E7","2024SM-EDOD-678-801","","202460-46887-12430918","RE","Verified","2024-10-31","","false"
"1.2430916E7","2024SM-MECH-325-801","","202460-47911-12430916","RE","Verified","2024-10-31","","false"
"1.2430915E7","2024FA-BIOM-570-801","","202490-71244-12430915","RE","Verified","2024-10-31","","false"
